Comparison	gene	log2FC
IFNg_UP_DOWN	THEMIS2	2.13549042836549
IFNg_UP_DOWN	FAM167B	3.36392941004185
IFNg_UP_DOWN	RNF19B	2.44809150281644
IFNg_UP_DOWN	AZIN2	1.7458436109111
IFNg_UP_DOWN	MOB3C	1.10014020387788
IFNg_UP_DOWN	CACHD1	1.97080873527721
IFNg_UP_DOWN	IFI44L	4.75222009613358
IFNg_UP_DOWN	IFI44	2.80213748886997
IFNg_UP_DOWN	GBP3	3.56311608199509
IFNg_UP_DOWN	GBP1	6.71836640679537
IFNg_UP_DOWN	GBP2	5.41165161464512
IFNg_UP_DOWN	GBP4	7.68421421455449
IFNg_UP_DOWN	GBP5	9.16901663927178
IFNg_UP_DOWN	GBP1P1	8.88173622016936
IFNg_UP_DOWN	DPYD	1.26913061595021
IFNg_UP_DOWN	CSF1	2.53666687569054
IFNg_UP_DOWN	MOV10	2.38261484404187
IFNg_UP_DOWN	NGF	1.06655879189466
IFNg_UP_DOWN	HIST2H2BE	1.04709206958901
IFNg_UP_DOWN	CTSS	5.31239517668318
IFNg_UP_DOWN	RFX5	2.58104528535177
IFNg_UP_DOWN	ADAR	1.42915068873
IFNg_UP_DOWN	MUC1	1.33925928784379
IFNg_UP_DOWN	AIM2	4.65336422625286
IFNg_UP_DOWN	ADAMTS4	1.0903449745428
IFNg_UP_DOWN	RALGPS2	1.20011798726736
IFNg_UP_DOWN	ANGPTL1	1.9039648652511
IFNg_UP_DOWN	MR1	1.15830889961752
IFNg_UP_DOWN	PLA2G4A	1.39620483980352
IFNg_UP_DOWN	CFH	2.91628368729543
IFNg_UP_DOWN	ATF3	3.30886345765159
IFNg_UP_DOWN	GUK1	1.07040557307055
IFNg_UP_DOWN	ZNF672	1.41813300644181
IFNg_UP_DOWN	CMPK2	6.39844865833037
IFNg_UP_DOWN	RSAD2	5.08204885995717
IFNg_UP_DOWN	SLC8A1	1.28955746678792
IFNg_UP_DOWN	VRK2	1.40570854329711
IFNg_UP_DOWN	PELI1	1.35469333558696
IFNg_UP_DOWN	VAMP5	2.59943831257103
IFNg_UP_DOWN	INHBB	1.74312431609803
IFNg_UP_DOWN	RNU4ATAC	1.05074259200537
IFNg_UP_DOWN	NMI	2.08815099775004
IFNg_UP_DOWN	IFIH1	3.46504547204519
IFNg_UP_DOWN	STAT1	3.69704638230988
IFNg_UP_DOWN	CASP8	1.00068718944119
IFNg_UP_DOWN	FAM117B	1.26678605657771
IFNg_UP_DOWN	FZD5	1.59210327687934
IFNg_UP_DOWN	IKZF2	1.25283539893108
IFNg_UP_DOWN	IGFBP5	1.2888891080691
IFNg_UP_DOWN	DNPEP	1.35737430699947
IFNg_UP_DOWN	WDFY1	1.30225740739715
IFNg_UP_DOWN	SP110	1.94681100624228
IFNg_UP_DOWN	SP140L	1.28390426761123
IFNg_UP_DOWN	SP100	1.52335518227848
IFNg_UP_DOWN	TRANK1	1.11849118372253
IFNg_UP_DOWN	CDCP1	1.75211334271099
IFNg_UP_DOWN	SHISA5	1.12874076418385
IFNg_UP_DOWN	UBA7	1.99426340723686
IFNg_UP_DOWN	PARP3	1.13778365923473
IFNg_UP_DOWN	ATXN7	1.04020249220545
IFNg_UP_DOWN	MITF	1.04775045165139
IFNg_UP_DOWN	FILIP1L	1.7352045966029
IFNg_UP_DOWN	ABI3BP	1.49092566565041
IFNg_UP_DOWN	BOC	1.15729987722925
IFNg_UP_DOWN	PARP9	3.15487258796114
IFNg_UP_DOWN	DTX3L	2.79651483383406
IFNg_UP_DOWN	PARP14	3.88094153568658
IFNg_UP_DOWN	ACKR4	1.58817979135609
IFNg_UP_DOWN	MRAS	1.07942059910151
IFNg_UP_DOWN	XRN1	1.69835598773352
IFNg_UP_DOWN	PLSCR1	2.29518894084196
IFNg_UP_DOWN	HPS3	1.61010334848613
IFNg_UP_DOWN	CP	2.73846083719504
IFNg_UP_DOWN	MME	1.46176666428522
IFNg_UP_DOWN	RARRES1	4.31503054478998
IFNg_UP_DOWN	ACTRT3	1.12790718735342
IFNg_UP_DOWN	TNFSF10	4.82211719230592
IFNg_UP_DOWN	CHRD	2.60611006625856
IFNg_UP_DOWN	RTP4	4.28032903078605
IFNg_UP_DOWN	LAP3	4.08029286544483
IFNg_UP_DOWN	CXCL9	9.61272843080203
IFNg_UP_DOWN	SCARB2	1.02947508653103
IFNg_UP_DOWN	PLAC8	1.1730827742999
IFNg_UP_DOWN	HERC6	3.15734509240691
IFNg_UP_DOWN	HERC5	2.22401205360504
IFNg_UP_DOWN	BANK1	2.05702863930994
IFNg_UP_DOWN	MCUB	1.66307378134292
IFNg_UP_DOWN	ALPK1	1.48983423650466
IFNg_UP_DOWN	SYNPO2	1.55513926915963
IFNg_UP_DOWN	PCDH18	1.13116103564658
IFNg_UP_DOWN	MMAA	1.33431808872998
IFNg_UP_DOWN	CTSO	1.6915382152963
IFNg_UP_DOWN	DDX60	3.32626810012728
IFNg_UP_DOWN	DDX60L	2.25492287536931
IFNg_UP_DOWN	SAP30	1.07010159305225
IFNg_UP_DOWN	IRF2	1.27614236444644
IFNg_UP_DOWN	RP11-326I11.3	1.42415479274895
IFNg_UP_DOWN	TLR3	3.39772113139408
IFNg_UP_DOWN	SLC12A7	2.11749846923982
IFNg_UP_DOWN	ANKRD33B	1.11419342885511
IFNg_UP_DOWN	ANXA2R	1.96636685388329
IFNg_UP_DOWN	PARP8	1.06345213892456
IFNg_UP_DOWN	FST	1.62433895969514
IFNg_UP_DOWN	ENC1	1.12522526399165
IFNg_UP_DOWN	HAPLN1	1.63435960389159
IFNg_UP_DOWN	ERAP1	1.43697253178242
IFNg_UP_DOWN	ERAP2	2.5850151923128
IFNg_UP_DOWN	C5orf30	1.06645745772088
IFNg_UP_DOWN	PRR16	1.23915575297195
IFNg_UP_DOWN	CTD-2334D19.1	1.24151650017564
IFNg_UP_DOWN	RP11-517I3.2	1.01289888046856
IFNg_UP_DOWN	C5orf56	2.92432000757231
IFNg_UP_DOWN	IRF1	5.07294908992729
IFNg_UP_DOWN	C5orf15	1.13357594321929
IFNg_UP_DOWN	APBB3	1.01845142376724
IFNg_UP_DOWN	CD74	8.15718379169091
IFNg_UP_DOWN	SYNPO	1.2492987625107
IFNg_UP_DOWN	GMPR	1.27174527931586
IFNg_UP_DOWN	FAM65B	2.32148052757243
IFNg_UP_DOWN	TRIM38	1.04723918284045
IFNg_UP_DOWN	BTN3A2	2.99172576308442
IFNg_UP_DOWN	BTN2A2	2.12719445135796
IFNg_UP_DOWN	BTN3A1	2.62289464392728
IFNg_UP_DOWN	BTN3A3	3.16258181824109
IFNg_UP_DOWN	HLA-F	5.17098805432109
IFNg_UP_DOWN	HLA-A	1.90618885169968
IFNg_UP_DOWN	TRIM26	1.22308465986603
IFNg_UP_DOWN	HLA-E	3.47889610200854
IFNg_UP_DOWN	HLA-C	2.8025531802631
IFNg_UP_DOWN	HLA-B	3.9414011600228
IFNg_UP_DOWN	MICB	1.64248145729501
IFNg_UP_DOWN	C2	2.60952090446491
IFNg_UP_DOWN	HLA-DRA	9.69338490581848
IFNg_UP_DOWN	HLA-DRB1	10.2146033764623
IFNg_UP_DOWN	TAP2	3.5133835244152
IFNg_UP_DOWN	PSMB8	3.3707957390791
IFNg_UP_DOWN	PSMB9	4.75041960733395
IFNg_UP_DOWN	TAP1	4.05633422350507
IFNg_UP_DOWN	HLA-DMB	8.56274975349349
IFNg_UP_DOWN	HLA-DMA	6.00522969607801
IFNg_UP_DOWN	HLA-DOA	8.65840231134053
IFNg_UP_DOWN	HLA-DPA1	6.82786149870047
IFNg_UP_DOWN	HLA-DPB1	4.15802069087963
IFNg_UP_DOWN	B3GALT4	1.72694162853949
IFNg_UP_DOWN	TAPBP	1.97519236819501
IFNg_UP_DOWN	ETV7	6.13242197176372
IFNg_UP_DOWN	CMTR1	1.1753421844278
IFNg_UP_DOWN	MDGA1	1.65986769758188
IFNg_UP_DOWN	CEP162	1.08979974739428
IFNg_UP_DOWN	BVES	1.41682988336875
IFNg_UP_DOWN	PRDM1	1.21669812247567
IFNg_UP_DOWN	FAM26E	1.0424963443617
IFNg_UP_DOWN	RSPO3	2.10347885159283
IFNg_UP_DOWN	SLC2A12	1.21646051553904
IFNg_UP_DOWN	DYNLT1	1.35592167960435
IFNg_UP_DOWN	SOD2	1.61175868324522
IFNg_UP_DOWN	MICALL2	1.00404883495012
IFNg_UP_DOWN	C1GALT1	1.33225394518806
IFNg_UP_DOWN	ITGB8	1.03927391745478
IFNg_UP_DOWN	RP4-725G10.3	2.32018759115128
IFNg_UP_DOWN	CCDC146	1.03639227639252
IFNg_UP_DOWN	FGL2	1.30983181372475
IFNg_UP_DOWN	GSAP	1.16769717549451
IFNg_UP_DOWN	HGF	1.74197911159027
IFNg_UP_DOWN	KIAA1324L	2.14537704551371
IFNg_UP_DOWN	STEAP4	1.61175744171104
IFNg_UP_DOWN	SAMD9	1.98505013401109
IFNg_UP_DOWN	SAMD9L	3.5688798417383
IFNg_UP_DOWN	NPTX2	1.29654809910916
IFNg_UP_DOWN	NAMPT	1.09323561798607
IFNg_UP_DOWN	MIR29A	1.81334981551607
IFNg_UP_DOWN	TMEM140	3.86391828794278
IFNg_UP_DOWN	PARP12	2.80448001502107
IFNg_UP_DOWN	JHDM1D-AS1	1.41438757929229
IFNg_UP_DOWN	GSTK1	1.53096841671003
IFNg_UP_DOWN	NUB1	1.81733049123217
IFNg_UP_DOWN	SCML1	1.97390807181114
IFNg_UP_DOWN	SAT1	1.01947733223121
IFNg_UP_DOWN	CXorf38	1.0862181640883
IFNg_UP_DOWN	MIR222HG	1.09483806998341
IFNg_UP_DOWN	SLC9A7	1.20014733861995
IFNg_UP_DOWN	GLA	1.01345617043531
IFNg_UP_DOWN	LRCH2	1.14603805606652
IFNg_UP_DOWN	C1GALT1C1	1.26729221603772
IFNg_UP_DOWN	MIR503HG	1.28791320751286
IFNg_UP_DOWN	CLIC2	2.6388749922953
IFNg_UP_DOWN	CLDN23	1.64812314741873
IFNg_UP_DOWN	MTUS1	1.61191411532718
IFNg_UP_DOWN	ATP6V1B2	1.12922595054244
IFNg_UP_DOWN	LZTS1	2.24744660572667
IFNg_UP_DOWN	NKX3-1	1.19033973412964
IFNg_UP_DOWN	IDO1	11.3138895333404
IFNg_UP_DOWN	SULF1	1.10063553525513
IFNg_UP_DOWN	RIPK2	1.26368104925112
IFNg_UP_DOWN	NUDCD1	1.16266056582963
IFNg_UP_DOWN	DENND3	1.69417871549479
IFNg_UP_DOWN	LY6E	2.09616586494067
IFNg_UP_DOWN	GSDMD	1.61969159663811
IFNg_UP_DOWN	NAPRT	1.45111369550258
IFNg_UP_DOWN	PARP10	2.02531990032723
IFNg_UP_DOWN	JAK2	2.28984340605561
IFNg_UP_DOWN	DDX58	2.48425716973544
IFNg_UP_DOWN	DNAJA1	1.09830271517452
IFNg_UP_DOWN	RECK	1.42211757676264
IFNg_UP_DOWN	GOLM1	2.25244421802956
IFNg_UP_DOWN	GADD45G	3.41632744883751
IFNg_UP_DOWN	TDRD7	1.39992564985363
IFNg_UP_DOWN	TRIM14	2.36525886798673
IFNg_UP_DOWN	TLR4	1.53149427098619
IFNg_UP_DOWN	STOM	1.49633611333572
IFNg_UP_DOWN	DENND1A	1.13681897001354
IFNg_UP_DOWN	ASS1	1.46741377905608
IFNg_UP_DOWN	IFITM1	4.89831860481877
IFNg_UP_DOWN	IFITM3	1.47492385123226
IFNg_UP_DOWN	IRF7	2.47062049670265
IFNg_UP_DOWN	SLC25A22	1.41131104942351
IFNg_UP_DOWN	TRIM21	2.57789269231442
IFNg_UP_DOWN	TRIM22	2.16425156197356
IFNg_UP_DOWN	OLFML1	3.21615572751219
IFNg_UP_DOWN	PPFIBP2	1.03270135313097
IFNg_UP_DOWN	DEPDC7	1.09694685237594
IFNg_UP_DOWN	MDK	1.5930579125496
IFNg_UP_DOWN	UBE2L6	2.71941061632575
IFNg_UP_DOWN	SERPING1	2.35130648254826
IFNg_UP_DOWN	YPEL4	1.34186289620748
IFNg_UP_DOWN	AP001258.4	1.25116192049708
IFNg_UP_DOWN	FAM111A	1.53954221446416
IFNg_UP_DOWN	SLC15A3	3.52323977939747
IFNg_UP_DOWN	TMEM179B	1.14788398119807
IFNg_UP_DOWN	RARRES3	6.60828491318405
IFNg_UP_DOWN	NRXN2	1.43497556774586
IFNg_UP_DOWN	BATF2	8.6566689735419
IFNg_UP_DOWN	AP5B1	1.1201157472244
IFNg_UP_DOWN	C11orf72	1.01636002486418
IFNg_UP_DOWN	TCIRG1	1.12926228700995
IFNg_UP_DOWN	IL18BP	7.39244199024665
IFNg_UP_DOWN	SMCO4	1.36993956100243
IFNg_UP_DOWN	PANX1	1.08771113406275
IFNg_UP_DOWN	CASP4	1.60779579511588
IFNg_UP_DOWN	CASP1	2.91571232889568
IFNg_UP_DOWN	LAYN	1.59349545139248
IFNg_UP_DOWN	IL15RA	4.04438123114217
IFNg_UP_DOWN	PFKFB3	1.25090775607044
IFNg_UP_DOWN	CCDC3	1.60073724051963
IFNg_UP_DOWN	OPTN	1.6126967074909
IFNg_UP_DOWN	KIAA1217	1.15972618807366
IFNg_UP_DOWN	C10orf10	1.82694496351371
IFNg_UP_DOWN	SYT15	1.36880229490259
IFNg_UP_DOWN	PPA1	1.08604138140908
IFNg_UP_DOWN	C10orf54	1.66133645757261
IFNg_UP_DOWN	ZSWIM8	1.00937784860826
IFNg_UP_DOWN	IFIT2	4.67732240683638
IFNg_UP_DOWN	IFIT3	5.285851616217
IFNg_UP_DOWN	IFIT1	3.3880592354233
IFNg_UP_DOWN	IFIT5	1.89643129082982
IFNg_UP_DOWN	PCGF5	1.08745262348204
IFNg_UP_DOWN	SLC25A28	1.37810638802408
IFNg_UP_DOWN	SNORA12.2	1.06503631622133
IFNg_UP_DOWN	ACSL5	4.97532949041261
IFNg_UP_DOWN	CASP7	1.54402162463743
IFNg_UP_DOWN	GRK5	1.20718709671597
IFNg_UP_DOWN	EBF3	1.11531162266602
IFNg_UP_DOWN	TAPBPL	2.31121227046729
IFNg_UP_DOWN	C1S	1.49734132909616
IFNg_UP_DOWN	C1R	1.43073530365469
IFNg_UP_DOWN	C1RL-AS1	1.28821827741116
IFNg_UP_DOWN	CLEC2B	1.26145426245264
IFNg_UP_DOWN	ARNTL2	1.59753178933199
IFNg_UP_DOWN	PTHLH	1.18448867923524
IFNg_UP_DOWN	FGD4	1.12063016271149
IFNg_UP_DOWN	LIMA1	1.13075701244549
IFNg_UP_DOWN	ACVRL1	1.43637397670302
IFNg_UP_DOWN	STAT2	2.46757678896688
IFNg_UP_DOWN	AVIL	1.56758020123217
IFNg_UP_DOWN	DRAM1	1.23560312439189
IFNg_UP_DOWN	TRAFD1	2.1921179290623
IFNg_UP_DOWN	OAS1	5.12362810633285
IFNg_UP_DOWN	OAS3	3.52918791678289
IFNg_UP_DOWN	OAS2	4.61928980032088
IFNg_UP_DOWN	P2RX7	2.3985420480828
IFNg_UP_DOWN	SPATA13	1.33022279211175
IFNg_UP_DOWN	POMP	1.17818250996727
IFNg_UP_DOWN	N4BP2L1	1.31588115927191
IFNg_UP_DOWN	VWA8	1.28585734211048
IFNg_UP_DOWN	EPSTI1	4.10030516266629
IFNg_UP_DOWN	PHF11	1.28060830031829
IFNg_UP_DOWN	LINC01232	1.23040288411851
IFNg_UP_DOWN	TNFSF13B	5.77649120704769
IFNg_UP_DOWN	COL4A1	1.3361640656734
IFNg_UP_DOWN	PSME1	2.56439126320768
IFNg_UP_DOWN	PSME2	3.13587427573577
IFNg_UP_DOWN	SNX6	1.07008272063143
IFNg_UP_DOWN	SAMD4A	1.04848659801346
IFNg_UP_DOWN	GCH1	4.4869093244733
IFNg_UP_DOWN	TMEM229B	1.84899141411345
IFNg_UP_DOWN	IFI27L1	1.04647489033577
IFNg_UP_DOWN	IFI27	4.93616963332857
IFNg_UP_DOWN	BDKRB2	1.29432193131714
IFNg_UP_DOWN	BDKRB1	1.11644424370465
IFNg_UP_DOWN	WARS	3.98636330373284
IFNg_UP_DOWN	TNFAIP2	2.93571855798851
IFNg_UP_DOWN	GREM1	1.00230346255378
IFNg_UP_DOWN	GANC	1.03815728886786
IFNg_UP_DOWN	B2M	2.69027034631948
IFNg_UP_DOWN	TRIM69	2.5276251292148
IFNg_UP_DOWN	SQRDL	1.7604744992788
IFNg_UP_DOWN	CGNL1	1.76104687313242
IFNg_UP_DOWN	PML	1.57988376841946
IFNg_UP_DOWN	MAN2C1	1.02608435015109
IFNg_UP_DOWN	FBXO22	1.01063313096171
IFNg_UP_DOWN	PSMA4	1.40843698537395
IFNg_UP_DOWN	ISG20	2.96775955356969
IFNg_UP_DOWN	HAPLN3	2.70464536901536
IFNg_UP_DOWN	MMP25-AS1	3.37729792133533
IFNg_UP_DOWN	IL32	4.06280783759023
IFNg_UP_DOWN	RP11-462G12.1	1.00952566983635
IFNg_UP_DOWN	CIITA	6.4902146893176
IFNg_UP_DOWN	RMI2	1.38263301286267
IFNg_UP_DOWN	PRRT2	1.94023383061954
IFNg_UP_DOWN	HSD3B7	1.09389887719722
IFNg_UP_DOWN	PYCARD	1.07114530837644
IFNg_UP_DOWN	ZNF267	1.39527833021239
IFNg_UP_DOWN	MT2A	1.635830726303
IFNg_UP_DOWN	NLRC5	3.40336233533721
IFNg_UP_DOWN	CX3CL1	2.84267901506431
IFNg_UP_DOWN	SNTB2	1.36816640329555
IFNg_UP_DOWN	MLKL	2.50943623184685
IFNg_UP_DOWN	MAF	1.0130413502168
IFNg_UP_DOWN	CRISPLD2	1.71973086608339
IFNg_UP_DOWN	SLC43A2	1.25304723484133
IFNg_UP_DOWN	CXCL16	1.29011711094483
IFNg_UP_DOWN	NTN1	1.83417373955889
IFNg_UP_DOWN	TRPV2	1.38954290667948
IFNg_UP_DOWN	LGALS9	4.39890929845078
IFNg_UP_DOWN	CCL2	2.36618483401614
IFNg_UP_DOWN	CCL7	3.90467836833598
IFNg_UP_DOWN	CCL8	7.0011594953862
IFNg_UP_DOWN	CCL13	5.88046074405182
IFNg_UP_DOWN	SLFN12	1.28084353243017
IFNg_UP_DOWN	CTD-2267D19.3	6.74187969833663
IFNg_UP_DOWN	DHX58	2.43766400644462
IFNg_UP_DOWN	IFI35	3.4828469349117
IFNg_UP_DOWN	TBKBP1	1.03307603518448
IFNg_UP_DOWN	NXPH3	1.50519942515688
IFNg_UP_DOWN	FAM20A	1.70697299103158
IFNg_UP_DOWN	SSTR2	1.65465462603347
IFNg_UP_DOWN	RHBDF2	1.45533569723855
IFNg_UP_DOWN	LGALS3BP	3.00064591865054
IFNg_UP_DOWN	RNF213	2.28922108701713
IFNg_UP_DOWN	NPTX1	1.77996786684859
IFNg_UP_DOWN	SECTM1	5.97211547052922
IFNg_UP_DOWN	HEXDC	1.44510339420408
IFNg_UP_DOWN	RAB27B	2.56567704680732
IFNg_UP_DOWN	CCBE1	1.01471008502651
IFNg_UP_DOWN	PMAIP1	2.88261285440496
IFNg_UP_DOWN	CYB5A	1.45147433852306
IFNg_UP_DOWN	CNDP2	1.46381325123929
IFNg_UP_DOWN	MBP	1.66114100670782
IFNg_UP_DOWN	HSBP1L1	1.23689491728819
IFNg_UP_DOWN	RBCK1	1.16817059527669
IFNg_UP_DOWN	SDCBP2	1.16970272386668
IFNg_UP_DOWN	SPTLC3	1.01250942359078
IFNg_UP_DOWN	ACSS1	1.23114294531179
IFNg_UP_DOWN	PROCR	1.4184847898473
IFNg_UP_DOWN	SAMHD1	4.1012564230928
IFNg_UP_DOWN	CD40	2.67881163757998
IFNg_UP_DOWN	ZNFX1	1.90218502641282
IFNg_UP_DOWN	PTGIS	1.31245946388742
IFNg_UP_DOWN	RNF114	1.18749920226394
IFNg_UP_DOWN	OGFR	1.46373387015022
IFNg_UP_DOWN	HELZ2	2.51350334000741
IFNg_UP_DOWN	C3	1.41151648243575
IFNg_UP_DOWN	C19orf66	1.68982843692019
IFNg_UP_DOWN	ICAM1	4.10710775120917
IFNg_UP_DOWN	LDLR	1.1366025459994
IFNg_UP_DOWN	ZNF439	1.07280895913556
IFNg_UP_DOWN	ADGRE5	1.27744564420502
IFNg_UP_DOWN	BST2	8.25237862150566
IFNg_UP_DOWN	CA11	1.01891239838277
IFNg_UP_DOWN	CTD-2619J13.8	1.17922369320662
IFNg_UP_DOWN	USP18	2.00673151551067
IFNg_UP_DOWN	GGT5	1.31922356324397
IFNg_UP_DOWN	ASPHD2	1.53329823067522
IFNg_UP_DOWN	APOL6	2.96784356723506
IFNg_UP_DOWN	APOL3	5.21881640884589
IFNg_UP_DOWN	APOL4	6.16446008184156
IFNg_UP_DOWN	APOL2	4.24179499613365
IFNg_UP_DOWN	APOL1	5.17110773944893
IFNg_UP_DOWN	GTPBP1	1.1579863211061
IFNg_UP_DOWN	APOBEC3D	1.8967555959414
IFNg_UP_DOWN	APOBEC3F	1.41960385236278
IFNg_UP_DOWN	APOBEC3G	2.22954843658172
IFNg_UP_DOWN	SCO2	1.59054697422526
IFNg_UP_DOWN	TYMP	3.58119607321593
IFNg_UP_DOWN	ODF3B	2.7251349575053
IFNg_UP_DOWN	KLHDC7B	3.22451384382035
IFNg_UP_DOWN	MX2	3.12227577449527
IFNg_UP_DOWN	MX1	4.69411347548788
IFNg_UP_DOWN	LL21NC02-1C16.2	1.4680517451102
IFNg_UP_DOWN	ADARB1	1.40619364663746
IL17_UP_DOWN	SAMD11	-1.18077985399029
IL17_UP_DOWN	PRDM16	-1.18526406558267
IL17_UP_DOWN	ITGA10	-1.02866726220079
IL17_UP_DOWN	HMCN1	-1.32913528382997
IL17_UP_DOWN	CNIH3	-1.45307634546059
IL17_UP_DOWN	AFF3	-1.10947970613373
IL17_UP_DOWN	NMRAL2P	-1.26616832747807
IL17_UP_DOWN	PHACTR1	-1.41799921500614
IL17_UP_DOWN	AIM1	-1.00930254941297
IL17_UP_DOWN	AQP1	-1.10588799693228
IL17_UP_DOWN	CLCN5	-1.10332947937108
IL17_UP_DOWN	EFNB1	-1.09283077845413
IL17_UP_DOWN	NHSL2	-1.1264704866288
IL17_UP_DOWN	EGR3	-1.16531298074916
IL17_UP_DOWN	MMP16	-1.39286761972415
IL17_UP_DOWN	COL14A1	-1.00016516956434
IL17_UP_DOWN	ASPN	-1.07117076089076
IL17_UP_DOWN	FAM225A	-1.04642121420847
IL17_UP_DOWN	LSP1	-1.03670976270872
IL17_UP_DOWN	SYT7	-1.18824249498399
IL17_UP_DOWN	TSPAN11	-1.17598351680892
IL17_UP_DOWN	CMKLR1	-1.07740947689998
IL17_UP_DOWN	DCLK1	-1.06611042144832
IL17_UP_DOWN	DPF3	-1.258047052498
IL17_UP_DOWN	PDPN	1.06781016123002
IL17_UP_DOWN	ZC3H12A	2.74412602657666
IL17_UP_DOWN	PDE4B	1.78335717253036
IL17_UP_DOWN	NEGR1	1.13998152217815
IL17_UP_DOWN	CHI3L2	1.04515275925504
IL17_UP_DOWN	PTGS2	2.53025396063693
IL17_UP_DOWN	MYBPH	1.42802148287598
IL17_UP_DOWN	CHI3L1	1.08632195035794
IL17_UP_DOWN	NUAK2	1.53054748027229
IL17_UP_DOWN	RASSF5	1.28902895547479
IL17_UP_DOWN	G0S2	1.99880776727572
IL17_UP_DOWN	HSD11B1	1.94818037667075
IL17_UP_DOWN	TNFAIP6	2.08463971784287
IL17_UP_DOWN	NR4A2	2.03928496832811
IL17_UP_DOWN	IGFBP5	1.48773931105852
IL17_UP_DOWN	PTPRN	2.43112987662608
IL17_UP_DOWN	PID1	2.08402126060102
IL17_UP_DOWN	DNER	3.33095086214509
IL17_UP_DOWN	ERFE	1.44372175060207
IL17_UP_DOWN	TWIST2	1.3272889174813
IL17_UP_DOWN	NFKBIZ	3.34203354757132
IL17_UP_DOWN	CP	1.76169369569594
IL17_UP_DOWN	ACTRT3	1.27797551111657
IL17_UP_DOWN	PLD1	1.53020018198308
IL17_UP_DOWN	CXCL8	2.63711517495679
IL17_UP_DOWN	CXCL6	4.93197882328993
IL17_UP_DOWN	CXCL1	5.42199179594971
IL17_UP_DOWN	CXCL2	2.98730730259551
IL17_UP_DOWN	SLC39A8	1.97999799156667
IL17_UP_DOWN	TNFAIP8	1.00280746261576
IL17_UP_DOWN	DUSP1	1.13766658928097
IL17_UP_DOWN	STC2	1.00716137089911
IL17_UP_DOWN	GFPT2	1.19572721291031
IL17_UP_DOWN	BMP6	2.52761492437959
IL17_UP_DOWN	FAM65B	1.39468714630007
IL17_UP_DOWN	TRAF3IP2	1.13103291637438
IL17_UP_DOWN	SMPDL3A	1.14137684520587
IL17_UP_DOWN	RSPO3	1.18868631483067
IL17_UP_DOWN	SGK1	1.70360108427762
IL17_UP_DOWN	PDE7B	1.12826485786644
IL17_UP_DOWN	AKAP12	1.18707104698903
IL17_UP_DOWN	FNDC1	1.13662191374321
IL17_UP_DOWN	SOD2	2.77654033869184
IL17_UP_DOWN	WTAP	1.05230140186097
IL17_UP_DOWN	SDK1	3.061119799815
IL17_UP_DOWN	ITGB8	1.89638551278207
IL17_UP_DOWN	IL6	3.72387158013702
IL17_UP_DOWN	SFRP4	1.13389301358722
IL17_UP_DOWN	ELN	1.21804933525927
IL17_UP_DOWN	STEAP1	1.17358541696335
IL17_UP_DOWN	STEAP2	1.41990584142799
IL17_UP_DOWN	CFAP69	1.12082396441563
IL17_UP_DOWN	NAMPT	1.82584676556161
IL17_UP_DOWN	CPA4	1.41849847791658
IL17_UP_DOWN	PLXNA4	1.34235278913323
IL17_UP_DOWN	GPM6B	1.52705639108986
IL17_UP_DOWN	MAOB	2.13038769673185
IL17_UP_DOWN	ACSL4	1.18888787215211
IL17_UP_DOWN	CSGALNACT1	1.13639277080746
IL17_UP_DOWN	SLC39A14	1.60684758359493
IL17_UP_DOWN	STC1	5.01790315484447
IL17_UP_DOWN	SFRP1	1.58158224274794
IL17_UP_DOWN	CEBPD	1.22240296403667
IL17_UP_DOWN	LYN	1.32880466160577
IL17_UP_DOWN	LINC00968	1.16937998008434
IL17_UP_DOWN	BHLHE22	1.9123017283264
IL17_UP_DOWN	CYP7B1	3.07016301381172
IL17_UP_DOWN	TRPA1	2.31205175354383
IL17_UP_DOWN	TNFRSF11B	1.54921446973831
IL17_UP_DOWN	DENND3	1.47807991787678
IL17_UP_DOWN	TLE1	1.03748201296603
IL17_UP_DOWN	GAS1	1.0795323008415
IL17_UP_DOWN	RP11-367F23.2	1.50779481607852
IL17_UP_DOWN	NR4A3	3.55869762863055
IL17_UP_DOWN	RP11-18B16.2	2.31969711703611
IL17_UP_DOWN	PTGES	2.7243098526035
IL17_UP_DOWN	MIR210HG	1.36607259480245
IL17_UP_DOWN	ADM	1.11228686618638
IL17_UP_DOWN	AMPD3	2.29152965439697
IL17_UP_DOWN	C11orf96	2.20070474776184
IL17_UP_DOWN	CD82	1.11566425652673
IL17_UP_DOWN	SLC43A3	1.21793683402203
IL17_UP_DOWN	SYT12	1.23612641621165
IL17_UP_DOWN	MMP1	3.80685107979566
IL17_UP_DOWN	MMP3	3.33374968620004
IL17_UP_DOWN	MMP13	1.23757133069483
IL17_UP_DOWN	PFKFB3	1.23321276647125
IL17_UP_DOWN	ITGA8	1.14637243111805
IL17_UP_DOWN	MPP7	1.74929862195949
IL17_UP_DOWN	MAP3K8	1.86189185842831
IL17_UP_DOWN	C10orf10	1.06980153684844
IL17_UP_DOWN	ZSWIM8	1.22838745994928
IL17_UP_DOWN	ZMIZ1-AS1	1.2491243204341
IL17_UP_DOWN	CH25H	1.55986433001334
IL17_UP_DOWN	PTPRE	1.00563720597882
IL17_UP_DOWN	FGD4	1.32717564567239
IL17_UP_DOWN	METTL7A	1.40991560200103
IL17_UP_DOWN	IRAK3	1.20611944354502
